item_id,sid_L0,sid_L1,sid_L2,sid_L3,L0_freq,L1_freq,L2_freq,L3_freq,L2_uniqueness,item_knn_mean_dist,item_popularity,text_emb_norm
7300,16,54,217,0,0,0,0,0,1.0,0.0,0,0.5609002113342285
7301,5,61,138,0,0,0,0,0,1.0,0.0,0,0.4757280647754669
7302,33,20,230,0,0,0,0,0,1.0,0.0,0,0.44042515754699707
7303,52,115,223,0,0,0,0,0,1.0,0.0,0,0.43957945704460144
7304,14,74,193,0,0,0,0,0,1.0,0.0,0,0.487454354763031
7305,23,63,49,0,0,0,0,0,1.0,0.0,0,0.5236381888389587
7306,59,124,77,0,0,0,0,0,1.0,0.0,0,0.5382883548736572
7307,42,97,112,0,0,0,0,0,1.0,0.0,0,0.5798429846763611
7308,43,93,206,0,0,0,0,0,1.0,0.0,0,0.5426859259605408
7309,62,101,63,0,0,0,0,0,1.0,0.0,0,0.5169714689254761
7310,9,32,9,0,0,0,0,0,1.0,0.0,0,0.5170888900756836
7311,24,73,143,0,0,0,0,0,1.0,0.0,0,0.5366410613059998
7312,57,19,180,0,0,0,0,0,1.0,0.0,0,0.5196799635887146
7313,34,81,67,0,0,0,0,0,1.0,0.0,0,0.5086228251457214
7314,58,76,150,0,0,0,0,0,1.0,0.0,0,0.4775368273258209
7315,39,114,243,0,0,0,0,0,1.0,0.0,0,0.46473008394241333
7316,61,77,30,0,0,0,0,0,1.0,0.0,0,0.4935044050216675
7317,4,114,251,0,0,0,0,0,1.0,0.0,0,0.5170456171035767
7318,16,109,225,0,0,0,0,0,1.0,0.0,0,0.49059298634529114
7319,5,35,228,0,0,0,0,0,1.0,0.0,0,0.4603036642074585
7320,35,107,220,0,0,0,0,0,1.0,0.0,0,0.44648149609565735
7321,26,96,142,0,0,0,0,0,1.0,0.0,0,0.5773854851722717
7322,18,14,77,0,0,0,0,0,1.0,0.0,0,0.5404106974601746
7323,50,10,9,0,0,0,0,0,1.0,0.0,0,0.4508706033229828
7324,34,74,76,0,0,0,0,0,1.0,0.0,0,0.46572065353393555
7325,34,17,24,0,0,0,0,0,1.0,0.0,0,0.4504920542240143
7326,61,83,231,0,0,0,0,0,1.0,0.0,0,0.4491179585456848
7327,6,49,87,0,0,0,0,0,1.0,0.0,0,0.4700024724006653
7328,45,90,213,0,0,0,0,0,1.0,0.0,0,0.4929511249065399
7329,34,125,83,0,0,0,0,0,1.0,0.0,0,0.43945062160491943
7330,47,104,161,0,0,0,0,0,1.0,0.0,0,0.49160006642341614
7331,30,1,231,0,0,0,0,0,1.0,0.0,0,0.5265243649482727
7332,49,8,11,0,0,0,0,0,1.0,0.0,0,0.4902198314666748
7333,17,110,92,0,0,0,0,0,1.0,0.0,0,0.49385541677474976
7334,62,33,65,0,0,0,0,0,1.0,0.0,0,0.5164191722869873
7335,38,116,181,0,0,0,0,0,1.0,0.0,0,0.4725760221481323
7336,17,52,193,0,0,0,0,0,1.0,0.0,0,0.5367484092712402
7337,43,20,46,0,0,0,0,0,1.0,0.0,0,0.6212709546089172
7338,61,32,81,0,0,0,0,0,1.0,0.0,0,0.46267932653427124
7339,22,47,114,0,0,0,0,0,1.0,0.0,0,0.5735031366348267
7340,39,74,207,0,0,0,0,0,1.0,0.0,0,0.4807702898979187
7341,42,66,34,0,0,0,0,0,1.0,0.0,0,0.446615606546402
7342,6,43,216,0,0,0,0,0,1.0,0.0,0,0.4830142557621002
7343,43,112,18,0,0,0,0,0,1.0,0.0,0,0.5249192118644714
7344,49,50,61,0,0,0,0,0,1.0,0.0,0,0.504289984703064
7345,37,83,247,0,0,0,0,0,1.0,0.0,0,0.502902626991272
7346,20,12,185,0,0,0,0,0,1.0,0.0,0,0.5312120318412781
7347,24,84,54,0,0,0,0,0,1.0,0.0,0,0.47691017389297485
7348,62,41,137,0,0,0,0,0,1.0,0.0,0,0.5548930764198303
7349,24,106,27,0,0,0,0,0,1.0,0.0,0,0.5716425776481628
7350,30,106,90,0,0,0,0,0,1.0,0.0,0,0.5052058100700378
7351,51,84,29,0,0,0,0,0,1.0,0.0,0,0.47127100825309753
7352,40,13,163,0,0,0,0,0,1.0,0.0,0,0.47592559456825256
7353,13,69,97,0,0,0,0,0,1.0,0.0,0,0.5391387343406677
7354,43,77,18,0,0,0,0,0,1.0,0.0,0,0.5470396876335144
7355,56,110,170,0,0,0,0,0,1.0,0.0,0,0.5335898399353027
7356,44,17,83,0,0,0,0,0,1.0,0.0,0,0.5580787062644958
7357,50,52,132,0,0,0,0,0,1.0,0.0,0,0.5020819902420044
7358,39,105,16,0,0,0,0,0,1.0,0.0,0,0.5454619526863098
7359,33,9,81,0,0,0,0,0,1.0,0.0,0,0.5033594369888306
7360,0,125,37,0,0,0,0,0,1.0,0.0,0,0.5878726840019226
7361,50,28,34,0,0,0,0,0,1.0,0.0,0,0.48241931200027466
7362,47,67,72,0,0,0,0,0,1.0,0.0,0,0.5464015007019043
7363,9,79,191,0,0,0,0,0,1.0,0.0,0,0.5153947472572327
7364,12,30,73,0,0,0,0,0,1.0,0.0,0,0.5715423226356506
7365,38,17,233,0,0,0,0,0,1.0,0.0,0,0.5444774627685547
7366,58,29,112,0,0,0,0,0,1.0,0.0,0,0.45158785581588745
7367,1,68,172,0,0,0,0,0,1.0,0.0,0,0.45637211203575134
7368,27,26,219,0,0,0,0,0,1.0,0.0,0,0.48648539185523987
7369,10,4,24,0,0,0,0,0,1.0,0.0,0,0.5645340085029602
7370,49,101,140,0,0,0,0,0,1.0,0.0,0,0.497320294380188
7371,53,6,76,0,0,0,0,0,1.0,0.0,0,0.5189592838287354
7372,16,60,99,0,0,0,0,0,1.0,0.0,0,0.44346684217453003
7373,34,74,65,0,0,0,0,0,1.0,0.0,0,0.4467431306838989
7374,27,25,137,0,0,0,0,0,1.0,0.0,0,0.5375895500183105
7375,3,26,252,0,0,0,0,0,1.0,0.0,0,0.49670860171318054
7376,57,71,137,0,0,0,0,0,1.0,0.0,0,0.43926289677619934
7377,56,33,144,0,0,0,0,0,1.0,0.0,0,0.515437662601471
7378,28,114,218,0,0,0,0,0,1.0,0.0,0,0.47147417068481445
7379,58,122,79,0,0,0,0,0,1.0,0.0,0,0.4203762412071228
7380,46,103,223,0,0,0,0,0,1.0,0.0,0,0.4735815227031708
7381,56,40,87,0,0,0,0,0,1.0,0.0,0,0.4614239037036896
7382,36,22,144,0,0,0,0,0,1.0,0.0,0,0.4165712296962738
7383,38,122,124,0,0,0,0,0,1.0,0.0,0,0.48091575503349304
7384,40,88,1,0,0,0,0,0,1.0,0.0,0,0.47432029247283936
7385,9,26,220,0,0,0,0,0,1.0,0.0,0,0.5076118111610413
7386,3,12,77,0,0,0,0,0,1.0,0.0,0,0.53955078125
7387,42,111,66,0,0,0,0,0,1.0,0.0,0,0.5115785002708435
7388,43,35,6,0,0,0,0,0,1.0,0.0,0,0.5160231590270996
7389,41,40,69,0,0,0,0,0,1.0,0.0,0,0.5789896845817566
7390,18,15,227,0,0,0,0,0,1.0,0.0,0,0.5582414269447327
7391,23,59,245,0,0,0,0,0,1.0,0.0,0,0.528744637966156
7392,3,9,104,0,0,0,0,0,1.0,0.0,0,0.45898160338401794
7393,27,32,84,0,0,0,0,0,1.0,0.0,0,0.4984409213066101
7394,28,62,64,0,0,0,0,0,1.0,0.0,0,0.5468190312385559
7395,22,26,24,0,0,0,0,0,1.0,0.0,0,0.49534156918525696
7396,28,113,147,0,0,0,0,0,1.0,0.0,0,0.4988996386528015
7397,34,54,116,0,0,0,0,0,1.0,0.0,0,0.4695284366607666
7398,9,33,63,0,0,0,0,0,1.0,0.0,0,0.4902658462524414
7399,22,66,255,0,0,0,0,0,1.0,0.0,0,0.4602251350879669
7400,52,14,231,0,0,0,0,0,1.0,0.0,0,0.5505577325820923
7401,27,70,61,0,0,0,0,0,1.0,0.3967154983200737,0,0.4985383152961731
7402,29,38,24,0,0,0,0,0,1.0,0.0,0,0.5187637805938721
7403,10,61,147,0,0,0,0,0,1.0,0.0,0,0.4497016668319702
7404,62,123,209,0,0,0,0,0,1.0,0.0,0,0.5374683737754822
7405,51,69,100,0,0,0,0,0,1.0,0.0,0,0.487478107213974
7406,34,27,154,0,0,0,0,0,1.0,0.0,0,0.43266531825065613
7407,6,116,225,0,0,0,0,0,1.0,0.0,0,0.5589828491210938
7408,34,6,176,0,0,0,0,0,1.0,0.0,0,0.498332142829895
7409,2,106,235,0,0,0,0,0,1.0,0.0,0,0.459146112203598
7410,45,58,5,0,0,0,0,0,1.0,0.39539426254705695,0,0.4710308313369751
7411,61,83,15,0,0,0,0,0,1.0,0.0,0,0.5191205143928528
7412,20,52,144,0,0,0,0,0,1.0,0.0,0,0.5101185441017151
7413,6,64,224,0,0,0,0,0,1.0,0.0,0,0.5057141780853271
7414,12,71,153,0,0,0,0,0,1.0,0.0,0,0.5841628909111023
7415,31,78,68,0,0,0,0,0,1.0,0.0,0,0.5472207069396973
7416,9,108,30,0,0,0,0,0,1.0,0.0,0,0.5476388931274414
7417,6,23,106,0,0,0,0,0,1.0,0.0,0,0.44978389143943787
7418,44,84,137,0,0,0,0,0,1.0,0.0,0,0.5303419232368469
7419,16,3,11,0,0,0,0,0,1.0,0.0,0,0.47129175066947937
7420,4,114,193,0,0,0,0,0,1.0,0.0,0,0.5176540017127991
7421,63,41,180,0,0,0,0,0,1.0,0.0,0,0.6266535520553589
7422,51,14,89,0,0,0,0,0,1.0,0.0,0,0.5025141835212708
7423,21,94,213,0,0,0,0,0,1.0,0.0,0,0.4810965061187744
7424,3,40,156,0,0,0,0,0,1.0,0.0,0,0.5183815360069275
7425,11,23,69,0,0,0,0,0,1.0,0.0,0,0.4646545350551605
7426,63,99,178,0,0,0,0,0,1.0,0.3509145975094452,0,0.4644734263420105
7427,3,72,17,0,0,0,0,0,1.0,0.0,0,0.43925198912620544
7428,3,109,247,0,0,0,0,0,1.0,0.0,0,0.4380752742290497
7429,10,111,211,0,0,0,0,0,1.0,0.0,0,0.5651755332946777
7430,25,58,189,0,0,0,0,0,1.0,0.0,0,0.4508904814720154
7431,28,89,4,0,0,0,0,0,1.0,0.0,0,0.5305393934249878
7432,28,75,127,0,0,0,0,0,1.0,0.0,0,0.47271278500556946
7433,13,84,241,0,0,0,0,0,1.0,0.0,0,0.4875734746456146
7434,0,127,15,0,0,0,0,0,1.0,0.0,0,0.4584895670413971
7435,28,77,192,0,0,0,0,0,1.0,0.0,0,0.5497131943702698
7436,52,112,189,0,0,0,0,0,1.0,0.0,0,0.40992724895477295
7437,36,58,134,0,0,0,0,0,1.0,0.0,0,0.4283652901649475
7438,13,27,189,0,0,0,0,0,1.0,0.0,0,0.4253593683242798
7439,37,112,93,0,0,0,0,0,1.0,0.0,0,0.48515695333480835
7440,10,73,153,0,0,0,0,0,1.0,0.0,0,0.5413477420806885
7441,57,108,76,0,0,0,0,0,1.0,0.0,0,0.4767661690711975
7442,25,69,26,0,0,0,0,0,1.0,0.0,0,0.470774382352829
7443,14,10,42,0,0,0,0,0,1.0,0.0,0,0.4653247892856598
7444,14,106,179,0,0,0,0,0,1.0,0.0,0,0.5057196617126465
7445,18,38,95,0,0,0,0,0,1.0,0.0,0,0.5293390154838562
7446,9,95,28,0,0,0,0,0,1.0,0.0,0,0.5394595861434937
7447,63,31,7,0,0,0,0,0,1.0,0.0,0,0.5242907404899597
7448,57,46,202,0,0,0,0,0,1.0,0.0,0,0.5762902498245239
7449,61,38,223,0,0,0,0,0,1.0,0.0,0,0.46534547209739685
7450,50,45,111,0,0,0,0,0,1.0,0.0,0,0.47096505761146545
7451,42,107,167,0,0,0,0,0,1.0,0.0,0,0.5570536851882935
7452,57,122,227,0,0,0,0,0,1.0,0.0,0,0.48387521505355835
7453,26,112,152,0,0,0,0,0,1.0,0.0,0,0.4703674614429474
7454,29,85,103,0,0,0,0,0,1.0,0.0,0,0.4623354971408844
7455,54,96,170,0,0,0,0,0,1.0,0.0,0,0.5602561831474304
7456,19,91,170,0,0,0,0,0,1.0,0.0,0,0.5551506876945496
7457,40,83,164,0,0,0,0,0,1.0,0.0,0,0.537216305732727
7458,13,108,66,0,0,0,0,0,1.0,0.0,0,0.46710655093193054
7459,5,126,149,0,0,0,0,0,1.0,0.0,0,0.5232616066932678
7460,5,126,181,0,0,0,0,0,1.0,0.0,0,0.5099380612373352
7461,25,122,151,0,0,0,0,0,1.0,0.0,0,0.44731906056404114
7462,25,89,209,0,0,0,0,0,1.0,0.0,0,0.6603078246116638
7463,13,50,210,0,0,0,0,0,1.0,0.0,0,0.5394182801246643
7464,20,105,88,0,0,0,0,0,1.0,0.0,0,0.5352246761322021
7465,33,29,55,0,0,0,0,0,1.0,0.0,0,0.45731353759765625
7466,13,42,132,0,0,0,0,0,1.0,0.0,0,0.517351508140564
7467,26,96,201,0,0,0,0,0,1.0,0.0,0,0.4731385111808777
7468,60,123,14,0,0,0,0,0,1.0,0.0,0,0.5695411562919617
7469,3,48,38,0,0,0,0,0,1.0,0.0,0,0.4799528419971466
7470,36,91,187,0,0,0,0,0,1.0,0.0,0,0.45676788687705994
7471,41,100,167,0,0,0,0,0,1.0,0.0,0,0.510141134262085
7472,11,20,245,0,0,0,0,0,1.0,0.0,0,0.4526858627796173
7473,54,14,221,0,0,0,0,0,1.0,0.0,0,0.5009254813194275
7474,47,99,176,0,0,0,0,0,1.0,0.0,0,0.5478276014328003
7475,4,43,79,0,0,0,0,0,1.0,0.0,0,0.4766574800014496
7476,9,32,121,0,0,0,0,0,1.0,0.0,0,0.46028217673301697
7477,19,32,178,0,0,0,0,0,1.0,0.0,0,0.5141346454620361
7478,20,8,67,0,0,0,0,0,1.0,0.0,0,0.5497694611549377
7479,23,69,228,0,0,0,0,0,1.0,0.0,0,0.503179669380188
7480,8,7,58,0,0,0,0,0,1.0,0.0,0,0.5222753286361694
7481,29,86,167,0,0,0,0,0,1.0,0.0,0,0.410922646522522
7482,45,80,72,0,0,0,0,0,1.0,0.0,0,0.480350136756897
7483,32,70,177,1,0,0,0,0,0.3333333333333333,0.0,0,0.496571809053421
7484,5,36,16,0,0,0,0,0,1.0,0.0,0,0.5072376132011414
7485,42,66,158,0,0,0,0,0,1.0,0.0,0,0.5471124649047852
7486,48,90,134,0,0,0,0,0,1.0,0.0,0,0.5501684546470642
7487,45,30,180,0,0,0,0,0,1.0,0.0,0,0.4498656988143921
7488,4,47,251,0,0,0,0,0,1.0,0.0,0,0.5005777478218079
7489,13,113,96,2,0,0,0,0,0.3333333333333333,0.0,0,0.4604237377643585
7490,17,53,3,0,0,0,0,0,1.0,0.0,0,0.48778149485588074
7491,50,49,86,0,0,0,0,0,1.0,0.0,0,0.5388190150260925
7492,0,127,5,0,0,0,0,0,1.0,0.0,0,0.4808243215084076
7493,12,68,14,0,0,0,0,0,1.0,0.0,0,0.5036240220069885
7494,63,57,180,0,0,0,0,0,1.0,0.0,0,0.512203574180603
7495,6,12,213,0,0,0,0,0,1.0,0.0,0,0.5134198665618896
7496,31,114,36,0,0,0,0,0,1.0,0.0,0,0.41417545080184937
7497,49,91,107,0,0,0,0,0,1.0,0.0,0,0.4832577407360077
7498,48,16,179,0,0,0,0,0,1.0,0.0,0,0.5354549288749695
7499,48,26,43,0,0,0,0,0,1.0,0.0,0,0.5263023972511292
7500,37,124,218,0,0,0,0,0,1.0,0.0,0,0.508255124092102
7501,10,26,32,0,0,0,0,0,1.0,0.0,0,0.49867522716522217
7502,9,111,213,0,0,0,0,0,1.0,0.0,0,0.6103570461273193
7503,13,67,55,0,0,0,0,0,1.0,0.0,0,0.4885060489177704
7504,21,86,52,0,0,0,0,0,1.0,0.0,0,0.5282734632492065
7505,46,12,163,0,0,0,0,0,1.0,0.0,0,0.511265754699707
7506,5,92,100,0,0,0,0,0,1.0,0.0,0,0.5139647126197815
7507,59,116,8,0,0,0,0,0,1.0,0.0,0,0.4743993878364563
7508,46,94,227,0,0,0,0,0,1.0,0.0,0,0.48557135462760925
7509,52,58,117,0,0,0,0,0,1.0,0.0,0,0.44135549664497375
7510,37,84,43,0,0,0,0,0,1.0,0.0,0,0.47612637281417847
7511,3,124,224,0,0,0,0,0,1.0,0.0,0,0.5323183536529541
7512,37,110,214,0,0,0,0,0,1.0,0.0,0,0.5417240262031555
7513,51,21,70,0,0,0,0,0,1.0,0.0,0,0.5251960158348083
7514,52,35,88,0,0,0,0,0,1.0,0.0,0,0.4432971179485321
7515,5,73,66,0,0,0,0,0,1.0,0.0,0,0.5515323877334595
7516,28,69,230,0,0,0,0,0,1.0,0.0,0,0.5670079588890076
7517,54,65,56,0,0,0,0,0,1.0,0.0,0,0.556894838809967
7518,63,68,190,0,0,0,0,0,1.0,0.0,0,0.49470701813697815
7519,16,92,19,0,0,0,0,0,1.0,0.0,0,0.5178995132446289
7520,62,15,74,0,0,0,0,0,1.0,0.0,0,0.5279642939567566
7521,42,17,217,0,0,0,0,0,1.0,0.0,0,0.4851102828979492
7522,16,112,201,0,0,0,0,0,1.0,0.0,0,0.463275671005249
7523,16,94,112,0,0,0,0,0,1.0,0.0,0,0.43736788630485535
7524,47,67,225,0,0,0,0,0,1.0,0.0,0,0.5545457005500793
7525,46,30,48,0,0,0,0,0,1.0,0.2688473517906399,0,0.4429517090320587
7526,46,30,27,0,0,0,0,0,1.0,0.0,0,0.44068506360054016
7527,40,13,69,0,0,0,0,0,1.0,0.0,0,0.4675295948982239
7528,38,100,11,0,0,0,0,0,1.0,0.0,0,0.5909298062324524
7529,3,85,64,0,0,0,0,0,1.0,0.0,0,0.48010680079460144
7530,63,126,252,0,0,0,0,0,1.0,0.0,0,0.4833108186721802
7531,51,15,99,0,0,0,0,0,1.0,0.0,0,0.435889333486557
7532,62,4,104,0,0,0,0,0,1.0,0.0,0,0.5455948710441589
7533,28,38,187,0,0,0,0,0,1.0,0.350793351776736,0,0.4621846675872803
7534,19,101,163,0,0,0,0,0,1.0,0.0,0,0.531602680683136
7535,1,34,80,0,0,0,0,0,1.0,0.29247908669677614,0,0.45214465260505676
7536,61,109,184,0,0,0,0,0,1.0,0.0,0,0.5264778733253479
7537,31,54,178,0,0,0,0,0,1.0,0.0,0,0.47949808835983276
7538,4,123,217,0,0,0,0,0,1.0,0.0,0,0.5592086911201477
7539,3,34,46,0,0,0,0,0,1.0,0.0,0,0.45725327730178833
7540,31,46,169,0,0,0,0,0,1.0,0.0,0,0.499131977558136
7541,40,83,129,0,0,0,0,0,1.0,0.0,0,0.4787806570529938
7542,61,27,136,0,0,0,0,0,1.0,0.0,0,0.437001496553421
7543,31,15,90,0,0,0,0,0,1.0,0.0,0,0.5348325967788696
7544,28,64,164,0,0,0,0,0,1.0,0.0,0,0.49025556445121765
7545,4,31,214,0,0,0,0,0,1.0,0.0,0,0.5698978304862976
7546,32,11,122,0,0,0,0,0,1.0,0.0,0,0.530421793460846
7547,1,4,62,0,0,0,0,0,1.0,0.0,0,0.5191241502761841
7548,9,120,207,0,0,0,0,0,1.0,0.0,0,0.5592331886291504
7549,10,65,139,0,0,0,0,0,1.0,0.0,0,0.5559874176979065
7550,61,68,2,0,0,0,0,0,1.0,0.0,0,0.44766631722450256
7551,40,13,65,0,0,0,0,0,1.0,0.0,0,0.5465617775917053
7552,6,1,53,0,0,0,0,0,1.0,0.0,0,0.5131425261497498
7553,17,84,120,0,0,0,0,0,1.0,0.0,0,0.46616998314857483
7554,9,102,206,0,0,0,0,0,1.0,0.0,0,0.5654696822166443
7555,37,71,199,0,0,0,0,0,1.0,0.0,0,0.4528995454311371
7556,17,31,36,0,0,0,0,0,1.0,0.0,0,0.4860728979110718
7557,5,36,70,0,0,0,0,0,1.0,0.0,0,0.5669538378715515
7558,0,72,152,0,0,0,0,0,1.0,0.0,0,0.43581056594848633
7559,41,104,252,0,0,0,0,0,1.0,0.0,0,0.4581944942474365
7560,1,36,78,0,0,0,0,0,1.0,0.0,0,0.4474731385707855
7561,43,116,77,0,0,0,0,0,1.0,0.0,0,0.5867968797683716
7562,61,111,92,0,0,0,0,0,1.0,0.0,0,0.47985556721687317
7563,9,2,83,0,0,0,0,0,1.0,0.0,0,0.547100305557251
7564,61,91,155,0,0,0,0,0,1.0,0.0,0,0.499641478061676
7565,21,94,136,0,0,0,0,0,1.0,0.0,0,0.48444610834121704
7566,49,115,110,0,0,0,0,0,1.0,0.0,0,0.5742909908294678
7567,19,71,158,0,0,0,0,0,1.0,0.0,0,0.5231204628944397
7568,27,46,59,0,0,0,0,0,1.0,0.0,0,0.5231008529663086
7569,31,1,106,0,0,0,0,0,1.0,0.0,0,0.5196243524551392
7570,15,16,92,0,0,0,0,0,1.0,0.0,0,0.4958314895629883
7571,15,113,19,0,0,0,0,0,1.0,0.0,0,0.41990208625793457
7572,16,127,103,0,0,0,0,0,1.0,0.0,0,0.4992944598197937
7573,48,55,250,0,0,0,0,0,1.0,0.0,0,0.4839862585067749
7574,10,50,182,0,0,0,0,0,1.0,0.0,0,0.6228497624397278
7575,10,70,112,0,0,0,0,0,1.0,0.0,0,0.4873926341533661
7576,5,3,41,0,0,0,0,0,1.0,0.0,0,0.5371834635734558
7577,5,104,169,0,0,0,0,0,1.0,0.0,0,0.4715374708175659
7578,17,40,209,0,0,0,0,0,1.0,0.0,0,0.5293052792549133
7579,34,3,76,0,0,0,0,0,1.0,0.0,0,0.4540667235851288
7580,54,44,251,0,0,0,0,0,1.0,0.0,0,0.4735430181026459
7581,26,27,210,0,0,0,0,0,1.0,0.0,0,0.49718573689460754
7582,5,46,154,0,0,0,0,0,1.0,0.0,0,0.507396936416626
7583,16,50,229,0,0,0,0,0,1.0,0.0,0,0.43518495559692383
7584,4,69,153,0,0,0,0,0,1.0,0.0,0,0.4887861907482147
7585,31,96,42,0,0,0,0,0,1.0,0.0,0,0.49639466404914856
7586,21,69,35,0,0,0,0,0,1.0,0.0,0,0.505541205406189
7587,11,122,209,0,0,0,0,0,1.0,0.0,0,0.4401746690273285
7588,38,22,71,0,0,0,0,0,1.0,0.0,0,0.5235561728477478
7589,24,100,181,0,0,0,0,0,1.0,0.0,0,0.5412838459014893
7590,51,116,228,0,0,0,0,0,1.0,0.0,0,0.4935521185398102
7591,63,39,252,0,0,0,0,0,1.0,0.0,0,0.5587595105171204
7592,34,71,246,0,0,0,0,0,1.0,0.0,0,0.42255109548568726
7593,5,30,94,0,0,0,0,0,1.0,0.0,0,0.5073546171188354
7594,52,102,40,0,0,0,0,0,1.0,0.0,0,0.4608916640281677
7595,0,29,212,0,0,0,0,0,1.0,0.0,0,0.46979808807373047
7596,4,22,208,0,0,0,0,0,1.0,0.0,0,0.4242032766342163
7597,4,39,182,0,0,0,0,0,1.0,0.0,0,0.5102448463439941
7598,17,3,140,0,0,0,0,0,1.0,0.0,0,0.5828424096107483
7599,17,91,86,0,0,0,0,0,1.0,0.0,0,0.5830298662185669
7600,3,57,66,0,0,0,0,0,1.0,0.0,0,0.4695906937122345
7601,43,32,218,0,0,0,0,0,1.0,0.0,0,0.46317192912101746
7602,16,115,121,0,0,0,0,0,1.0,0.0,0,0.4046432673931122
7603,34,91,96,0,0,0,0,0,1.0,0.0,0,0.4980176091194153
7604,51,68,220,0,0,0,0,0,1.0,0.0,0,0.4979856610298157
7605,41,65,17,0,0,0,0,0,1.0,0.0,0,0.48938751220703125
7606,38,46,228,0,0,0,0,0,1.0,0.34965087259931876,0,0.5365862846374512
7607,46,30,38,0,0,0,0,0,1.0,0.0,0,0.44985929131507874
7608,4,37,163,0,0,0,0,0,1.0,0.0,0,0.4808390140533447
7609,60,41,215,0,0,0,0,0,1.0,0.0,0,0.5921146273612976
7610,23,120,14,0,0,0,0,0,1.0,0.0,0,0.456023633480072
7611,24,31,172,0,0,0,0,0,1.0,0.0,0,0.542917013168335
7612,22,6,127,0,0,0,0,0,1.0,0.0,0,0.523131251335144
7613,44,87,81,0,0,0,0,0,1.0,0.0,0,0.5149943828582764
7614,27,100,128,0,0,0,0,0,1.0,0.0,0,0.6088995933532715
7615,63,58,192,0,0,0,0,0,1.0,0.0,0,0.4450865387916565
7616,45,73,9,0,0,0,0,0,1.0,0.0,0,0.524623453617096
7617,3,71,39,0,0,0,0,0,1.0,0.34188627702839747,0,0.4443531632423401
7618,38,104,220,0,0,0,0,0,1.0,0.0,0,0.5125654339790344
7619,27,123,197,0,0,0,0,0,1.0,0.0,0,0.4856260418891907
7620,8,69,74,0,0,0,0,0,1.0,0.0,0,0.5040258169174194
7621,62,116,244,0,0,0,0,0,1.0,0.0,0,0.5575307607650757
7622,33,119,113,0,0,0,0,0,1.0,0.0,0,0.523372232913971
7623,33,10,165,0,0,0,0,0,1.0,0.0,0,0.47142133116722107
7624,14,25,52,0,0,0,0,0,1.0,0.0,0,0.5356809496879578
7625,45,54,157,0,0,0,0,0,1.0,0.0,0,0.4387889802455902
7626,49,26,151,0,0,0,0,0,1.0,0.0,0,0.4418458640575409
7627,45,83,202,0,0,0,0,0,1.0,0.0,0,0.49764570593833923
7628,62,23,64,0,0,0,0,0,1.0,0.0,0,0.557019054889679
7629,18,2,90,0,0,0,0,0,1.0,0.0,0,0.5218539834022522
7630,19,115,82,0,0,0,0,0,1.0,0.0,0,0.5429456233978271
7631,48,29,34,0,0,0,0,0,1.0,0.0,0,0.47158190608024597
7632,27,90,216,0,0,0,0,0,1.0,0.0,0,0.48061105608940125
7633,47,73,76,0,0,0,0,0,1.0,0.0,0,0.5145936608314514
7634,30,25,208,0,0,0,0,0,1.0,0.4281771880331182,0,0.5067471861839294
7635,63,21,253,0,0,0,0,0,1.0,0.0,0,0.48052725195884705
7636,62,87,236,0,0,0,0,0,1.0,0.0,0,0.5322977900505066
7637,43,64,21,0,0,0,0,0,1.0,0.0,0,0.5427438020706177
7638,13,46,223,0,0,0,0,0,1.0,0.0,0,0.4504125118255615
7639,58,78,176,0,0,0,0,0,1.0,0.0,0,0.4932287931442261
7640,23,115,181,0,0,0,0,0,1.0,0.0,0,0.484785795211792
7641,38,98,255,0,0,0,0,0,1.0,0.0,0,0.4767005741596222
7642,55,107,41,0,0,0,0,0,1.0,0.0,0,0.47384315729141235
7643,42,72,117,0,0,0,0,0,1.0,0.0,0,0.5086047053337097
7644,38,22,113,0,0,0,0,0,1.0,0.0,0,0.5394883155822754
7645,44,18,94,0,0,0,0,0,1.0,0.0,0,0.5825001001358032
7646,58,38,190,0,0,0,0,0,1.0,0.0,0,0.4604421555995941
7647,5,64,246,0,0,0,0,0,1.0,0.0,0,0.4505040943622589
7648,12,41,12,0,0,0,0,0,1.0,0.0,0,0.5345621109008789
7649,28,46,195,0,0,0,0,0,1.0,0.0,0,0.5014456510543823
7650,61,76,136,0,0,0,0,0,1.0,0.0,0,0.4834003150463104
7651,5,8,185,0,0,0,0,0,1.0,0.0,0,0.44084495306015015
7652,58,95,183,0,0,0,0,0,1.0,0.0,0,0.5043312907218933
7653,61,95,10,0,0,0,0,0,1.0,0.0,0,0.49087217450141907
7654,56,76,13,0,0,0,0,0,1.0,0.29520717029764715,0,0.4861818850040436
7655,47,52,149,0,0,0,0,0,1.0,0.0,0,0.5303608179092407
7656,51,33,248,0,0,0,0,0,1.0,0.0,0,0.4952717423439026
7657,8,34,79,0,0,0,0,0,1.0,0.0,0,0.49445003271102905
7658,24,54,201,0,0,0,0,0,1.0,0.0,0,0.4674433171749115
7659,55,51,241,0,0,0,0,0,1.0,0.0,0,0.522718071937561
7660,55,118,251,0,0,0,0,0,1.0,0.0,0,0.5402182936668396
7661,30,27,121,0,0,0,0,0,1.0,0.0,0,0.4479233920574188
7662,28,125,102,0,0,0,0,0,1.0,0.0,0,0.5142096877098083
7663,24,92,237,0,0,0,0,0,1.0,0.0,0,0.5418393611907959
7664,52,51,198,0,0,0,0,0,1.0,0.0,0,0.47325393557548523
