item_idx,l0_before_ref,l0_after,l1_before_ref,l1_after,l2_before_ref,l2_after
7664,52,17,51,114,198,254
7665,50,54,114,121,53,11
7666,51,35,28,62,26,36
7667,17,0,52,11,166,200
7668,9,37,69,9,93,216
7669,31,58,12,57,156,78
7670,13,9,120,4,52,66
7671,13,13,104,92,154,25
7672,29,16,11,6,60,42
7673,50,34,122,11,79,162
7674,25,41,115,71,116,51
7675,62,38,46,111,73,254
7676,34,29,23,73,200,71
7677,5,16,86,29,235,138
7678,2,40,102,30,218,84
7679,30,15,11,0,201,255
7680,49,30,71,26,148,202
7681,14,19,126,127,201,149
7682,5,28,84,86,92,224
7683,51,50,126,60,207,42
7684,36,30,47,98,223,173
7685,40,53,6,51,157,21
7686,26,51,3,35,242,163
7687,36,35,24,29,78,235
7688,37,9,31,67,42,205
7689,32,54,38,1,218,237
7690,13,13,91,25,114,117
7691,42,43,93,10,95,113
7692,49,26,27,58,217,233
7693,3,52,48,68,110,85
7694,24,49,94,10,35,229
7695,59,3,84,90,210,247
7696,38,59,10,98,127,42
7697,43,19,99,82,229,82
7698,35,47,76,95,142,113
7699,42,43,102,125,54,66
7700,5,28,60,118,54,234
7701,35,47,43,2,104,109
7702,35,47,112,95,155,198
7703,20,21,70,20,107,80
7704,2,40,102,25,251,239
7705,11,4,11,89,241,123
7706,37,36,69,11,220,182
7707,4,3,92,126,238,44
7708,19,47,86,58,213,230
7709,25,55,105,14,200,61
7710,49,26,10,94,92,95
7711,58,2,59,113,176,220
7712,39,4,82,96,203,30
7713,11,4,61,38,126,34
7714,29,37,48,121,148,68
7715,51,34,82,75,67,119
7716,9,20,100,44,165,24
7717,9,37,127,125,48,212
7718,56,59,24,71,245,4
7719,63,60,12,82,216,75
7720,47,27,72,126,7,46
7721,3,52,13,22,44,178
7722,14,28,24,79,204,130
7723,23,29,120,89,63,72
7724,45,41,119,43,46,15
7725,13,13,102,67,190,254
7726,49,30,25,23,100,217
7727,24,11,122,44,174,170
7728,53,19,125,49,196,8
7729,49,26,61,16,254,209
7730,34,5,111,3,159,13
7731,46,49,44,17,140,160
7732,28,23,12,110,201,142
7733,30,40,55,37,96,3
7734,49,26,92,46,143,222
7735,41,56,66,33,114,232
7736,33,47,89,12,136,250
7737,32,46,100,104,146,8
7738,55,10,42,34,78,152
7739,22,21,42,22,193,207
7740,43,38,7,67,28,109
7741,51,15,113,62,47,230
7742,55,10,125,121,34,10
7743,23,49,102,38,210,242
7744,56,32,88,89,170,93
7745,53,39,82,116,161,89
7746,49,30,71,76,25,202
7747,25,8,98,10,45,112
7748,43,42,94,45,0,72
7749,28,23,86,93,211,126
7750,43,42,57,26,251,122
7751,62,38,5,39,82,55
7752,35,62,89,2,130,236
7753,14,19,36,21,245,242
7754,54,20,127,94,94,116
7755,63,48,48,22,218,130
7756,1,46,76,124,143,225
7757,37,9,112,83,246,193
7758,37,9,104,92,233,223
7759,25,55,82,98,78,145
7760,7,7,62,116,140,107
7761,8,33,67,23,240,9
7762,13,13,124,91,159,66
7763,16,18,41,21,48,150
7764,57,48,29,1,108,6
7765,10,5,92,25,109,188
7766,5,3,99,124,89,132
7767,38,11,94,117,180,237
7768,13,13,4,8,58,27
7769,28,23,100,57,255,164
7770,48,20,33,54,31,72
7771,38,0,16,9,110,23
7772,20,51,86,80,165,218
7773,33,2,47,104,242,203
7774,20,55,99,40,149,141
7775,52,17,125,74,126,139
7776,26,26,34,100,5,213
7777,13,29,32,77,122,135
7778,24,49,41,124,12,145
7779,47,27,44,27,79,171
7780,8,7,34,75,4,225
7781,45,41,26,38,161,223
7782,35,27,31,73,168,165
7783,13,13,106,55,194,93
7784,29,53,53,119,202,14
7785,37,14,94,9,141,18
7786,3,52,54,60,176,212
7787,34,5,84,69,65,108
7788,44,48,127,58,79,167
7789,22,21,89,57,221,105
7790,2,36,28,39,38,24
7791,39,24,26,38,43,140
7792,14,42,127,125,23,244
7793,42,43,3,38,49,151
7794,3,52,105,65,158,228
7795,56,44,18,56,159,65
7796,38,59,40,31,196,252
7797,46,49,116,34,123,15
7798,37,58,119,75,206,155
7799,15,1,49,75,148,155
7800,56,44,39,45,98,155
7801,51,50,48,103,62,61
7802,26,8,124,32,200,106
7803,2,36,94,2,12,103
7804,28,18,72,74,189,2
7805,10,8,1,82,182,3
7806,8,8,73,30,110,176
7807,45,41,38,124,191,210
7808,24,33,115,119,164,230
7809,58,29,14,93,250,125
7810,18,25,73,78,222,151
7811,42,47,44,66,245,75
7812,13,6,109,92,83,197
7813,30,40,102,20,118,10
7814,42,43,115,74,122,136
7815,44,16,46,80,108,94
7816,60,61,21,120,87,198
7817,16,22,22,126,25,129
7818,38,6,110,124,143,182
7819,50,34,118,120,105,188
7820,33,6,7,8,242,129
7821,52,17,93,107,28,228
7822,14,5,123,5,233,171
7823,34,5,36,109,124,237
7824,42,43,117,28,52,117
7825,62,38,8,57,76,103
7826,46,49,31,55,100,82
7827,62,42,113,102,44,238
7828,53,39,88,84,175,219
7829,58,29,15,65,14,215
7830,14,11,29,19,222,194
7831,9,37,75,113,126,184
7832,28,23,16,79,197,206
7833,34,5,80,52,43,183
7834,21,35,27,119,9,78
7835,21,18,19,71,225,252
7836,52,51,51,50,181,72
7837,43,42,42,64,165,244
7838,19,47,34,52,10,16
7839,47,0,45,76,5,120
7840,35,21,99,12,41,93
7841,56,44,92,126,223,238
7842,41,42,80,104,68,202
7843,11,61,55,79,232,220
7844,3,52,26,30,248,255
7845,29,34,7,100,115,158
7846,4,35,43,86,165,22
7847,62,38,95,67,82,172
7848,0,0,0,0,0,0
7849,21,14,125,35,49,213
7850,36,35,45,110,117,26
7851,40,5,52,79,40,193
7852,52,17,20,91,18,71
7853,56,44,78,59,109,11
7854,56,44,5,59,29,90
7855,56,44,2,47,84,203
7856,1,34,21,20,87,17
7857,62,38,87,107,119,92
7858,35,47,101,120,227,85
7859,49,26,57,47,183,79
7860,58,29,27,116,165,61
7861,52,17,122,115,58,226
7862,11,52,18,10,28,175
7863,41,56,8,15,158,19
7864,11,4,10,125,1,34
7865,39,9,123,24,59,188
7866,45,29,26,75,221,8
7867,53,41,58,22,238,201
7868,38,59,122,70,147,197
7869,5,28,117,126,60,121
7870,9,37,63,114,209,253
7871,40,56,83,25,169,201
7872,14,46,1,23,13,33
7873,62,38,31,51,131,104
7874,24,46,70,28,157,56
7875,3,26,113,78,59,56
7876,21,19,105,64,133,102
7877,49,26,93,12,177,89
7878,35,47,57,25,112,172
7879,4,3,91,5,73,206
7880,34,5,61,38,65,42
7881,19,47,72,127,49,141
7882,18,25,1,35,208,248
7883,3,37,74,100,38,238
7884,24,46,73,78,91,234
7885,61,57,122,63,245,148
7886,18,25,116,4,181,123
7887,13,13,112,121,151,94
7888,50,36,71,46,177,186
7889,10,30,112,36,38,15
7890,46,63,55,25,221,94
7891,18,20,3,91,71,56
7892,59,6,105,67,107,102
7893,28,54,94,104,183,220
7894,42,10,97,26,229,219
7895,42,43,87,72,231,211
7896,6,14,76,0,157,56
7897,6,14,42,88,140,57
7898,17,59,96,88,113,40
7899,9,37,75,53,100,71
7900,27,31,101,85,83,161
7901,3,52,29,69,0,161
7902,19,47,80,116,138,245
7903,28,23,89,84,234,203
7904,24,11,29,44,178,143
7905,46,49,105,71,195,190
7906,14,46,1,31,52,201
7907,46,25,111,81,132,176
7908,12,45,78,1,191,95
7909,52,48,101,40,244,199
7910,9,37,88,40,68,214
7911,25,55,46,9,60,213
7912,0,11,47,53,4,136
7913,3,52,68,113,150,86
7914,11,4,88,23,255,2
7915,54,3,43,54,133,110
7916,14,46,85,127,191,248
7917,23,22,19,103,63,77
7918,49,26,0,116,140,158
7919,53,39,64,29,6,96
7920,53,39,68,29,113,112
7921,53,39,7,58,25,166
7922,14,5,29,120,145,236
7923,18,25,75,77,247,54
7924,34,5,46,111,127,236
7925,59,55,59,98,104,122
7926,19,42,122,102,41,66
7927,10,8,9,25,179,205
7928,57,63,121,74,179,111
7929,3,52,107,5,203,172
7930,21,5,67,112,154,84
7931,39,34,94,88,1,107
7932,58,35,96,42,183,254
7933,59,6,92,126,16,44
7934,37,9,30,111,95,199
7935,42,37,65,37,70,93
7936,45,41,41,10,65,182
7937,35,47,31,96,9,202
7938,12,45,100,57,251,107
7939,13,13,124,97,64,30
7940,63,48,26,66,214,171
7941,22,60,52,35,69,13
7942,11,4,24,37,208,91
7943,63,58,46,98,7,67
7944,9,37,94,40,65,216
7945,47,27,75,8,165,48
7946,22,20,16,91,240,156
7947,25,33,98,21,251,134
7948,58,3,41,6,142,125
7949,43,42,120,24,78,93
7950,33,33,6,95,142,255
7951,27,31,111,83,125,220
7952,10,55,105,73,217,14
7953,30,40,113,126,162,31
7954,47,27,119,104,242,172
7955,2,40,102,25,137,11
7956,42,43,23,78,110,23
7957,22,21,25,77,45,18
7958,62,38,41,27,169,152
7959,10,8,111,83,236,174
7960,49,26,113,33,165,199
7961,20,55,119,78,39,188
7962,47,40,102,127,146,139
7963,25,33,59,103,217,124
7964,30,41,74,60,8,85
7965,45,41,48,10,113,22
7966,12,5,17,17,117,40
7967,12,1,120,42,58,59
7968,29,12,23,70,97,197
7969,7,7,112,89,178,48
7970,39,24,3,87,199,223
7971,39,24,37,37,28,43
7972,40,53,6,118,242,209
7973,9,37,125,19,118,205
7974,10,8,87,62,129,3
7975,56,52,40,89,228,235
7976,18,25,68,9,230,97
7977,32,54,90,3,226,91
7978,59,6,102,1,138,103
7979,4,3,88,13,146,108
7980,42,47,23,22,164,216
7981,10,8,107,125,122,92
7982,22,21,42,22,56,156
7983,59,6,41,51,218,22
7984,63,52,117,77,191,255
7985,39,50,49,94,235,118
7986,19,47,91,23,189,58
7987,7,7,83,78,249,249
7988,53,39,75,5,83,76
7989,49,26,123,102,187,146
7990,33,2,95,34,117,84
7991,47,27,104,92,41,49
7992,1,32,115,39,3,240
7993,11,52,4,27,216,229
7994,11,52,110,27,148,211
7995,47,27,46,125,174,197
7996,56,44,96,42,167,135
7997,32,54,20,10,59,45
7998,50,34,51,46,90,145
7999,33,51,26,125,44,73
8000,62,43,53,127,231,109
8001,62,38,57,25,8,17
8002,42,43,55,25,211,75
8003,34,5,33,52,19,172
8004,58,29,61,88,130,249
8005,24,38,8,44,192,14
8006,27,31,104,38,108,98
8007,18,25,57,106,24,111
8008,16,18,71,83,151,20
8009,22,21,89,107,234,185
8010,8,33,51,88,104,89
8011,2,36,31,51,84,245
8012,26,61,5,93,84,75
8013,35,14,38,85,114,123
8014,4,42,83,102,26,83
8015,5,6,18,58,186,8
8016,3,52,10,94,1,148
8017,4,3,61,113,36,187
8018,30,41,4,55,8,150
8019,35,47,95,110,115,109
8020,11,54,47,107,160,255
8021,14,46,76,71,200,53
8022,46,49,96,36,122,182
8023,60,61,4,18,100,113
8024,12,45,12,106,251,170
8025,35,47,60,34,157,160
8026,0,11,92,95,107,211
8027,4,3,23,74,34,144
8028,2,4,13,67,11,22
8029,55,45,14,90,169,168
8030,61,57,31,51,134,194
8031,11,14,47,102,192,242
8032,61,57,116,79,175,61
8033,47,27,108,104,3,90
8034,10,8,80,44,196,96
8035,58,35,32,93,87,185
8036,34,23,22,46,44,173
8037,44,16,35,4,116,86
8038,47,54,120,18,245,55
8039,4,3,109,28,132,234
8040,8,33,79,3,116,182
8041,2,36,59,20,222,167
8042,8,33,32,101,73,173
8043,14,19,115,16,191,146
8044,5,5,122,57,51,203
8045,14,46,5,59,0,68
8046,43,38,15,44,41,73
8047,46,49,16,2,171,71
8048,47,27,67,123,180,236
8049,49,26,25,99,104,155
8050,46,45,85,31,42,5
8051,15,1,57,25,111,38
8052,15,58,75,16,50,117
8053,15,1,125,120,179,34
8054,39,24,103,18,163,135
8055,48,20,33,46,227,41
8056,59,63,90,13,20,211
8057,53,51,83,69,238,196
8058,31,58,110,118,101,45
8059,6,44,127,50,141,91
8060,3,52,96,3,61,23
8061,13,32,3,22,141,38
8062,17,0,16,68,88,209
8063,39,13,113,74,49,250
8064,8,33,3,35,101,195
8065,60,61,108,18,15,43
8066,26,51,46,91,100,220
8067,20,51,118,112,144,189
8068,34,5,101,26,146,239
8069,27,20,17,6,133,106
8070,49,26,115,33,121,52
8071,23,22,78,39,106,116
8072,45,41,63,111,48,83
8073,15,32,91,108,227,220
8074,28,23,49,32,20,20
8075,33,29,77,86,53,199
8076,30,24,21,97,173,221
8077,44,16,124,71,213,10
8078,37,9,101,85,229,192
8079,39,24,80,88,201,248
8080,39,41,76,120,59,232
8081,27,31,88,68,63,231
8082,34,5,23,17,195,174
8083,13,18,52,23,68,55
8084,63,58,76,93,79,125
8085,63,58,7,105,165,155
8086,37,9,64,29,112,192
8087,18,58,107,105,69,10
8088,56,44,113,6,102,86
8089,34,5,66,43,88,45
8090,35,6,122,43,95,128
8091,9,37,24,84,255,126
8092,6,12,100,89,172,208
8093,4,18,61,23,188,148
8094,63,60,23,29,89,151
8095,11,47,18,116,162,251
8096,16,18,78,56,234,240
8097,19,47,95,110,81,206
8098,4,9,22,123,39,212
8099,2,36,67,36,85,87
8100,52,17,124,91,21,160
8101,63,60,23,22,181,126
8102,15,1,62,116,70,215
8103,15,1,23,12,63,223
8104,15,1,25,102,194,39
8105,26,51,101,77,108,238
8106,33,2,86,29,92,67
8107,39,24,95,56,235,47
8108,2,40,30,94,254,152
8109,16,11,88,26,208,19
8110,43,10,78,11,38,154
8111,43,62,73,111,4,101
8112,14,11,84,23,181,204
8113,43,3,24,3,113,105
8114,12,45,34,61,94,126
8115,35,35,7,105,253,218
8116,4,3,71,80,212,193
8117,52,17,86,29,184,78
8118,17,0,5,87,87,189
8119,9,37,75,125,145,226
8120,24,46,36,12,207,214
8121,8,33,114,11,148,135
8122,3,52,2,60,62,193
8123,57,60,13,70,95,185
8124,3,52,93,107,100,89
8125,63,5,29,49,42,236
8126,23,22,79,85,120,161
8127,8,33,82,57,201,191
8128,26,48,62,18,10,231
8129,54,50,89,107,4,196
8130,11,52,22,99,215,65
8131,30,60,82,89,204,243
8132,37,9,78,71,195,99
8133,44,16,90,12,174,206
8134,37,9,119,99,141,49
8135,51,15,2,56,233,20
8136,2,36,112,112,8,236
8137,2,36,112,12,137,72
8138,39,5,114,65,226,167
8139,49,30,96,42,50,36
8140,63,33,36,119,91,134
8141,33,2,50,7,167,176
8142,14,11,29,4,137,180
8143,26,8,15,99,114,145
8144,35,27,47,5,46,198
8145,32,58,51,4,74,146
8146,44,16,26,30,141,211
8147,34,5,27,80,186,181
8148,24,46,75,125,178,249
8149,35,35,13,15,57,14
8150,8,33,68,64,136,126
8151,4,29,22,82,98,39
8152,53,39,58,94,224,184
8153,27,31,0,23,87,58
8154,8,27,17,84,67,191
8155,24,46,41,51,51,168
8156,12,45,64,29,171,166
8157,60,44,20,123,89,122
8158,63,60,61,82,216,195
8159,36,35,30,9,14,126
8160,44,16,12,15,104,162
8161,13,13,31,72,17,180
8162,49,26,62,22,86,231
8163,55,30,66,26,212,223
8164,59,6,45,30,56,139
8165,32,58,117,28,243,151
8166,14,11,105,23,207,123
8167,30,40,6,72,226,139
8168,8,33,101,94,1,79
8169,30,34,94,63,57,44
8170,13,13,13,70,51,50
8171,8,33,67,23,138,207
8172,45,41,19,61,36,54
8173,16,18,15,4,253,62
8174,34,5,56,96,52,69
8175,55,10,7,94,175,213
8176,38,16,103,75,219,8
8177,18,25,94,3,227,171
8178,42,43,119,55,65,22
8179,49,26,118,66,83,149
8180,5,63,65,42,93,225
8181,20,21,72,89,202,218
8182,14,46,84,23,123,86
8183,43,42,112,18,9,187
8184,0,48,127,31,175,163
8185,49,8,104,103,152,197
8186,25,8,107,10,187,234
8187,51,35,9,92,80,13
8188,36,13,38,104,53,36
8189,42,43,97,26,4,133
8190,8,33,74,8,46,226
8191,6,14,107,125,166,83
8192,6,14,27,19,212,103
8193,52,17,15,65,193,86
8194,7,20,112,123,135,23
8195,60,61,18,45,33,9
8196,49,40,13,68,56,75
8197,60,61,12,15,214,225
8198,44,16,33,52,23,228
8199,22,36,33,43,146,218
8200,27,31,32,24,20,149
8201,30,40,24,103,243,235
8202,42,43,107,85,108,53
8203,3,52,2,60,113,99
8204,5,3,60,87,84,119
8205,46,49,85,96,135,91
8206,14,11,51,111,161,212
8207,46,49,14,4,32,250
8208,54,50,93,10,204,183
8209,40,36,4,39,186,174
8210,48,2,123,68,128,41
8211,39,24,63,57,103,206
8212,53,1,16,79,154,165
8213,11,5,116,123,26,249
8214,0,62,56,60,112,16
8215,3,48,75,74,26,183
8216,26,26,94,94,155,171
8217,27,31,71,8,96,76
8218,27,31,29,94,179,53
8219,20,51,60,52,135,57
8220,60,51,29,126,22,36
8221,37,31,51,39,241,41
8222,42,28,20,85,205,80
8223,13,13,84,98,212,108
8224,45,41,6,95,207,202
8225,51,50,61,60,104,178
8226,34,5,74,52,232,192
8227,28,38,74,118,158,193
8228,13,13,85,21,199,205
8229,44,57,67,54,177,95
8230,45,17,116,22,168,212
8231,36,60,125,69,150,136
8232,49,30,78,26,116,247
8233,38,0,17,39,160,161
8234,24,6,98,100,179,18
8235,28,23,124,107,116,135
8236,28,23,85,127,31,211
8237,6,14,46,60,179,109
8238,14,18,81,25,114,209
8239,44,16,98,116,188,241
8240,7,7,41,51,118,12
8241,19,47,53,80,133,222
8242,4,3,45,30,243,146
8243,4,3,6,47,14,17
8244,38,59,124,95,217,107
8245,0,48,100,36,56,186
8246,4,3,9,49,169,81
8247,16,42,113,111,42,16
8248,3,60,52,54,145,8
8249,50,34,23,83,42,6
8250,49,26,23,13,67,242
8251,29,63,57,24,52,1
8252,28,23,114,47,42,2
8253,61,57,120,117,151,28
8254,13,34,40,118,52,244
8255,31,58,0,0,100,29
8256,51,15,54,103,222,103
8257,62,38,50,124,204,70
8258,56,58,89,7,38,84
8259,9,37,115,34,90,97
8260,35,48,30,108,224,144
8261,8,33,52,104,208,213
8262,52,17,51,52,28,206
8263,31,1,22,92,66,221
8264,59,6,45,124,253,50
8265,9,37,75,125,36,195
8266,24,28,24,92,57,39
8267,34,5,79,58,240,106
8268,2,40,125,22,139,167
8269,5,63,14,11,3,85
8270,6,44,1,43,98,129
8271,56,44,1,121,82,155
8272,8,0,94,36,90,51
8273,38,13,115,84,172,134
8274,17,32,22,89,115,12
8275,49,30,82,57,98,30
8276,3,52,42,65,158,230
8277,28,23,114,47,158,169
8278,44,17,47,125,54,137
8279,0,48,73,107,165,200
8280,10,8,127,115,104,238
8281,58,29,58,63,209,226
8282,46,49,31,2,61,24
8283,37,9,37,87,254,10
8284,31,58,42,78,111,142
8285,14,46,35,23,111,252
8286,61,57,16,89,186,89
8287,61,16,27,113,36,212
8288,42,43,87,72,22,161
8289,42,43,39,20,220,122
8290,48,20,56,23,199,244
8291,62,42,121,120,126,29
8292,63,51,64,29,38,132
8293,62,38,23,75,4,148
8294,23,22,98,26,201,217
8295,2,36,59,12,108,219
8296,51,15,64,13,165,161
8297,39,24,74,125,117,232
8298,14,46,66,101,216,207
8299,61,57,4,3,5,222
8300,13,13,37,6,3,197
8301,37,32,94,36,232,180
8302,29,12,66,115,58,237
8303,57,52,40,97,214,247
8304,54,50,123,36,36,126
8305,54,50,67,40,24,168
8306,47,27,117,70,22,154
8307,35,35,40,43,246,91
8308,5,63,34,13,144,243
8309,21,59,67,52,85,118
8310,28,23,46,111,55,6
8311,28,23,11,71,55,56
8312,28,9,123,123,176,111
8313,31,34,1,33,99,127
8314,15,1,86,36,171,21
8315,51,48,7,40,190,206
8316,15,1,5,25,136,74
8317,42,43,40,107,89,145
8318,47,27,111,62,38,240
8319,29,35,113,115,58,103
8320,4,28,24,91,44,17
8321,15,34,94,30,62,166
8322,15,1,62,116,87,202
8323,15,15,16,64,81,5
8324,51,15,120,11,90,181
8325,15,1,127,18,37,99
8326,62,38,16,122,98,37
8327,34,23,6,124,151,97
8328,46,49,75,17,84,249
8329,8,37,50,48,158,136
8330,61,57,83,118,22,219
8331,61,24,38,44,172,253
8332,39,24,83,26,193,251
8333,36,35,42,25,210,75
8334,63,58,52,13,156,205
8335,3,60,97,113,80,19
8336,13,37,13,28,12,195
8337,51,50,126,127,18,71
8338,56,44,63,46,37,66
8339,15,1,5,39,206,199
8340,8,33,9,17,227,46
8341,39,24,39,97,188,40
8342,39,41,43,58,58,210
8343,63,58,26,38,62,29
8344,33,10,7,118,198,252
8345,9,37,84,100,49,11
8346,16,18,63,4,86,108
8347,62,38,46,94,241,175
8348,3,56,37,3,177,128
8349,57,60,6,48,137,48
8350,41,60,59,70,163,5
8351,20,51,61,15,17,99
8352,36,35,74,22,0,21
8353,16,18,72,37,138,212
8354,59,6,2,111,114,16
8355,56,44,36,78,120,190
8356,23,47,115,100,152,97
8357,45,41,123,52,157,107
8358,44,16,60,9,22,168
8359,59,6,19,101,8,77
8360,26,51,49,81,129,6
8361,49,30,1,121,46,106
8362,56,1,123,98,245,74
8363,32,35,19,96,128,102
8364,56,44,113,0,36,45
8365,9,37,92,106,74,159
8366,5,3,91,74,32,70
8367,28,23,101,93,111,16
8368,38,59,60,3,232,193
8369,8,33,101,12,15,97
8370,63,60,100,53,143,161
8371,49,15,103,52,60,143
8372,10,8,14,74,46,243
8373,34,5,110,20,103,180
8374,21,15,67,4,213,135
8375,9,37,60,87,254,232
8376,44,16,93,52,186,89
8377,13,29,60,45,225,44
8378,13,13,43,86,145,197
8379,61,57,49,67,28,203
8380,11,4,41,51,118,182
8381,19,42,68,113,235,248
8382,7,41,92,121,175,14
8383,34,5,31,17,73,10
8384,44,16,119,77,198,129
8385,21,14,4,119,131,115
8386,21,14,43,103,131,28
8387,18,25,109,56,179,71
8388,34,5,33,60,72,192
8389,5,53,47,14,56,143
8390,3,52,58,93,29,161
8391,54,50,78,77,33,241
8392,38,59,6,64,89,61
8393,62,45,18,79,204,235
8394,62,38,48,22,67,97
8395,50,34,126,74,169,142
8396,34,5,97,114,233,11
8397,28,23,120,79,151,8
8398,33,2,29,62,149,119
8399,19,47,48,88,171,121
8400,28,11,65,0,10,48
8401,4,3,14,78,65,59
8402,11,4,2,23,94,110
8403,60,61,29,68,214,211
8404,27,31,108,81,97,3
8405,15,34,77,64,111,124
8406,51,15,49,61,61,102
8407,37,9,104,38,137,219
8408,61,6,92,71,30,77
8409,4,3,19,76,85,141
8410,57,52,33,1,188,197
8411,37,9,60,52,28,131
8412,31,58,1,102,152,138
8413,20,29,34,80,20,39
8414,32,13,2,100,128,150
8415,53,30,91,92,197,150
8416,17,0,62,110,202,139
8417,6,14,63,113,249,83
8418,30,28,11,32,204,17
8419,62,38,9,115,212,254
8420,22,21,32,87,21,9
8421,48,21,66,102,240,129
8422,51,15,62,101,234,86
8423,38,59,62,5,54,152
8424,4,28,37,98,152,236
8425,38,7,22,105,229,203
8426,0,11,45,30,17,81
8427,21,19,57,31,194,30
8428,0,48,54,13,141,213
8429,6,14,114,39,236,164
8430,41,56,66,92,191,239
8431,57,63,121,74,55,208
8432,41,56,8,12,22,112
8433,57,60,64,32,154,32
8434,0,11,125,65,126,152
8435,26,26,18,40,75,183
8436,48,51,121,89,25,58
8437,36,35,31,23,243,95
8438,37,9,39,104,137,63
8439,43,62,30,94,55,198
8440,42,38,80,95,252,9
8441,23,22,109,76,216,115
8442,62,38,110,41,15,31
8443,61,17,14,86,234,123
8444,34,5,110,117,233,150
8445,63,4,108,67,212,170
8446,31,1,19,102,109,155
8447,40,1,126,50,170,63
8448,8,8,57,120,234,146
8449,58,29,71,113,116,50
8450,44,16,47,95,29,168
8451,4,17,114,118,4,123
8452,32,54,108,82,232,57
8453,32,54,28,127,154,34
8454,48,20,22,8,144,39
8455,9,60,62,118,52,36
8456,25,31,72,51,28,89
8457,13,13,109,85,79,78
8458,44,16,42,53,119,226
8459,21,14,5,119,13,197
8460,21,19,38,102,36,190
8461,14,61,100,92,177,56
8462,62,38,73,7,130,127
8463,6,14,79,19,174,173
8464,20,51,74,58,216,110
8465,51,50,90,63,124,118
8466,53,30,91,32,158,137
8467,33,2,108,117,242,6
8468,14,46,82,110,90,96
8469,52,17,49,54,207,76
8470,38,59,25,123,213,40
8471,51,15,71,48,113,229
8472,46,49,8,13,62,193
8473,56,44,122,126,167,121
8474,56,28,73,92,5,191
8475,47,40,34,0,81,61
8476,39,41,100,101,234,110
8477,33,2,62,15,164,141
8478,11,4,86,18,41,126
8479,11,4,110,52,2,29
8480,23,22,71,120,64,207
8481,53,39,51,3,113,71
8482,49,26,71,8,76,10
8483,33,2,27,77,122,250
8484,36,35,103,46,233,133
8485,49,26,87,33,194,81
8486,15,43,74,118,1,154
8487,26,51,53,33,201,73
8488,15,1,20,121,10,239
8489,12,45,27,60,210,5
8490,60,61,102,97,14,15
8491,45,41,93,41,124,95
8492,12,45,66,27,146,100
8493,0,48,71,80,233,2
8494,6,14,48,30,133,77
8495,4,9,53,46,175,44
8496,26,51,74,2,191,226
8497,15,1,5,39,112,113
8498,38,59,101,24,145,41
8499,17,54,27,114,204,180
8500,61,57,109,0,213,170
8501,25,11,125,49,96,72
8502,60,61,20,46,215,199
8503,4,2,100,82,66,127
8504,8,33,75,97,144,179
8505,42,27,79,127,142,206
8506,11,4,91,54,42,120
8507,49,26,27,39,199,234
8508,35,47,40,41,126,46
8509,60,61,64,29,21,187
8510,49,26,40,14,200,106
8511,38,14,100,12,37,201
8512,6,14,23,63,247,180
8513,14,46,0,65,89,212
8514,62,18,8,58,167,49
8515,19,47,35,112,229,11
8516,24,11,88,124,133,185
8517,27,31,31,14,227,173
8518,45,1,25,50,193,201
8519,38,59,102,125,23,65
8520,54,1,53,20,204,144
8521,14,11,101,19,190,201
8522,51,15,120,33,95,220
8523,17,9,2,4,17,3
8524,0,3,20,29,92,194
8525,22,21,42,22,221,105
8526,56,2,32,108,232,21
8527,62,38,87,10,190,30
8528,20,56,52,76,114,102
8529,43,62,61,13,35,170
8530,16,61,59,68,149,132
8531,33,2,106,61,172,191
8532,10,8,48,45,22,147
8533,14,46,25,96,231,144
8534,45,41,61,113,247,23
8535,53,39,78,80,166,44
8536,63,35,124,4,35,237
8537,57,34,54,13,247,244
8538,39,33,70,55,200,50
8539,39,24,118,110,160,29
8540,27,31,88,101,185,114
8541,4,28,9,17,80,98
8542,47,27,118,29,164,173
8543,15,1,57,62,49,126
8544,15,9,9,75,183,239
8545,43,42,108,1,40,196
8546,7,8,12,9,200,167
8547,34,5,109,34,227,248
8548,23,22,125,98,185,61
8549,30,43,7,90,48,138
8550,16,18,2,48,174,207
8551,5,3,34,37,36,60
8552,8,45,85,5,219,56
8553,35,47,38,35,24,231
8554,36,48,108,2,89,184
8555,14,46,80,25,27,68
8556,3,52,4,122,100,131
8557,33,2,26,1,110,171
8558,20,51,44,20,230,208
8559,58,53,9,42,11,7
8560,14,46,31,127,252,44
8561,4,3,87,47,190,227
8562,52,17,50,119,244,212
8563,49,26,63,60,231,232
8564,24,46,8,34,245,210
8565,14,46,102,80,74,224
8566,22,21,54,60,82,162
8567,44,16,63,66,108,218
8568,14,46,77,76,42,232
8569,14,19,86,44,196,176
8570,17,0,102,25,103,69
8571,31,48,125,120,117,199
8572,32,44,110,95,205,87
8573,33,2,104,85,234,49
8574,36,63,120,73,52,175
8575,10,30,80,10,235,5
8576,49,26,80,52,157,39
8577,33,2,62,5,10,31
8578,10,8,12,56,78,63
8579,52,17,42,127,173,123
8580,12,14,107,76,52,82
8581,58,23,105,100,125,148
8582,63,58,124,105,109,86
8583,54,20,47,25,220,177
8584,63,48,26,93,36,233
8585,3,52,48,118,160,175
8586,38,59,22,83,60,251
8587,31,58,113,90,205,6
8588,33,2,27,19,134,135
8589,13,13,96,40,17,25
8590,42,28,34,33,53,114
8591,25,8,70,59,199,148
8592,15,1,87,51,185,207
8593,29,12,54,61,184,166
