item_idx,l0_before_ref,l0_after,l1_before_ref,l1_after,l2_before_ref,l2_after
7243,48,61,23,48,138,92
7244,54,10,77,97,143,225
7245,45,47,76,109,238,185
7246,0,48,46,78,97,111
7247,42,43,30,106,139,192
7248,9,63,32,34,112,203
7249,24,25,48,38,38,44
7250,54,0,79,70,80,18
7251,9,21,65,70,97,100
7252,11,31,69,42,220,62
7253,29,0,62,40,203,38
7254,11,31,29,38,5,244
7255,11,31,117,103,69,211
7256,3,0,12,109,232,201
7257,28,23,115,59,77,24
7258,10,8,55,74,38,87
7259,49,30,37,108,47,225
7260,54,10,4,124,246,207
7261,63,63,107,16,224,173
7262,49,15,118,78,108,221
7263,11,31,117,53,35,189
7264,5,45,118,22,7,89
7265,32,20,66,112,175,253
7266,48,38,53,11,21,93
7267,7,7,88,8,30,41
7268,61,55,29,88,7,12
7269,42,43,122,40,117,58
7270,42,50,92,47,222,136
7271,42,43,98,65,194,185
7272,42,43,52,62,22,102
7273,54,10,38,105,28,100
7274,49,15,0,36,152,145
7275,56,56,120,4,18,27
7276,33,2,85,51,49,164
7277,51,40,18,0,106,192
7278,38,6,45,100,50,111
7279,62,38,93,90,38,206
7280,19,33,27,53,22,120
7281,13,22,91,12,248,12
7282,42,43,78,112,87,253
7283,57,56,82,82,168,101
7284,46,46,123,103,206,44
7285,52,9,25,46,150,198
7286,25,46,14,50,109,69
7287,63,3,104,121,207,213
7288,13,45,17,49,149,229
7289,5,16,13,7,81,39
7290,37,21,29,58,114,167
7291,54,10,67,63,32,239
7292,59,59,83,33,36,152
7293,5,16,77,44,22,124
7294,41,56,67,124,17,246
7295,29,12,2,45,246,69
7296,15,60,115,20,79,148
7297,20,26,106,76,251,88
7298,56,60,67,6,232,28
7299,12,49,107,87,244,132
7300,16,48,54,65,217,21
7301,5,52,61,71,138,131
7302,33,2,20,108,230,225
7303,52,16,115,55,223,152
7304,14,45,74,6,193,18
7305,23,43,63,116,49,253
7306,59,59,124,87,77,149
7307,42,43,97,120,112,9
7308,43,9,93,17,206,133
7309,62,29,101,117,63,234
7310,9,18,32,75,9,169
7311,24,14,73,78,143,253
7312,57,21,19,1,180,85
7313,34,49,81,89,67,247
7314,58,26,76,39,150,220
7315,39,4,114,123,243,220
7316,61,13,77,81,30,16
7317,4,24,114,36,251,65
7318,16,48,109,57,225,16
7319,5,36,35,114,228,35
7320,35,35,107,115,220,147
7321,26,8,96,26,142,14
7322,18,43,14,39,77,254
7323,50,32,10,75,9,244
7324,34,49,74,56,76,85
7325,34,49,17,66,24,37
7326,61,55,83,120,231,18
7327,6,44,49,53,87,162
7328,45,47,90,34,213,116
7329,34,49,125,42,83,54
7330,47,39,104,56,161,109
7331,30,1,1,117,231,52
7332,49,57,8,9,11,166
7333,17,54,110,62,92,208
7334,62,62,33,108,65,241
7335,38,11,116,47,181,186
7336,17,54,52,62,193,249
7337,43,19,20,126,46,174
7338,61,55,32,14,81,18
7339,22,19,47,74,114,154
7340,39,4,74,118,207,74
7341,42,43,66,63,34,225
7342,6,46,43,77,216,143
7343,43,11,112,78,18,61
7344,49,15,50,59,61,122
7345,37,21,83,95,247,211
7346,20,19,12,28,185,112
7347,24,46,84,43,54,104
7348,62,62,41,84,137,30
7349,24,16,106,114,27,234
7350,30,4,106,0,90,143
7351,51,52,84,121,29,70
7352,40,29,13,121,163,105
7353,13,22,69,66,97,49
7354,43,9,77,68,18,91
7355,56,55,110,73,170,35
7356,44,28,17,87,83,55
7357,50,32,52,55,132,222
7358,39,4,105,75,16,209
7359,33,2,9,54,81,113
7360,0,46,125,94,37,33
7361,50,40,28,57,34,9
7362,47,39,67,117,72,16
7363,9,18,79,105,191,168
7364,12,53,30,106,73,87
7365,38,60,17,81,233,88
7366,58,29,29,38,112,62
7367,1,1,68,50,172,221
7368,27,27,26,121,219,202
7369,10,8,4,88,24,39
7370,49,15,101,110,140,131
7371,53,51,6,84,76,50
7372,16,48,60,42,99,101
7373,34,49,74,118,65,0
7374,27,27,25,55,137,199
7375,3,32,26,80,252,122
7376,57,56,71,121,137,97
7377,56,13,33,62,144,191
7378,28,29,114,80,218,50
7379,58,56,122,90,79,129
7380,46,34,103,62,223,49
7381,56,13,40,79,87,74
7382,36,35,22,108,144,90
7383,38,13,122,113,124,139
7384,40,41,88,98,1,82
7385,9,21,26,121,220,85
7386,3,0,12,93,77,203
7387,42,43,111,113,66,245
7388,43,11,35,68,6,246
7389,41,56,40,39,69,121
7390,18,37,15,39,227,176
7391,23,32,59,80,245,100
7392,3,0,9,67,104,11
7393,27,27,32,45,84,178
7394,28,23,62,32,64,243
7395,22,42,26,32,24,153
7396,28,23,113,43,147,131
7397,34,32,54,125,116,243
7398,9,18,33,45,63,81
7399,22,19,66,42,255,178
7400,52,17,14,92,231,236
7401,27,19,70,19,61,18
7402,29,59,38,67,24,193
7403,10,8,61,38,147,172
7404,62,62,123,112,209,98
7405,51,34,69,126,100,245
7406,34,49,27,122,154,139
7407,6,44,116,3,225,72
7408,34,2,6,50,176,122
7409,2,16,106,39,235,127
7410,45,47,58,32,5,226
7411,61,55,83,120,15,135
7412,20,49,52,89,144,115
7413,6,44,64,6,224,101
7414,12,53,71,45,153,70
7415,31,60,78,84,68,124
7416,9,18,108,48,30,152
7417,6,44,23,95,106,1
7418,44,28,84,22,137,116
7419,16,14,3,105,11,22
7420,4,24,114,11,193,167
7421,63,19,41,100,180,155
7422,51,52,14,120,89,181
7423,21,1,94,49,213,139
7424,3,63,40,26,156,33
7425,11,0,23,87,69,211
7426,63,63,99,63,178,81
7427,3,0,72,126,17,82
7428,3,0,109,57,247,243
7429,10,8,111,119,211,59
7430,25,42,58,11,189,237
7431,28,23,89,90,4,100
7432,28,23,75,32,127,223
7433,13,22,84,45,241,124
7434,0,32,127,42,15,50
7435,28,23,77,81,192,212
7436,52,17,112,10,189,159
7437,36,35,58,11,134,122
7438,13,22,27,63,189,243
7439,37,21,112,93,93,50
7440,10,8,73,86,153,208
7441,57,56,108,88,76,58
7442,25,25,69,34,26,173
7443,14,14,10,109,42,54
7444,14,14,106,127,179,199
7445,18,38,38,5,95,160
7446,9,18,95,53,28,7
7447,63,63,31,12,7,209
7448,57,20,46,58,202,246
7449,61,25,38,51,223,233
7450,50,34,45,45,111,163
7451,42,2,107,90,167,229
7452,57,56,122,94,227,83
7453,26,42,112,35,152,49
7454,29,12,85,67,103,87
7455,54,10,96,115,170,126
7456,19,33,91,96,170,28
7457,40,54,83,116,164,178
7458,13,11,108,0,66,77
7459,5,5,126,12,149,115
7460,5,55,126,39,181,21
7461,25,25,122,109,151,212
7462,25,38,89,72,209,229
7463,13,22,50,86,210,142
7464,20,57,105,104,88,149
7465,33,4,29,25,55,124
7466,13,22,42,98,132,159
7467,26,42,96,24,201,9
7468,60,58,123,4,14,126
7469,3,0,48,28,38,189
7470,36,35,91,66,187,63
7471,41,15,100,39,167,8
7472,11,31,20,126,245,107
7473,54,38,14,37,221,186
7474,47,27,99,126,176,239
7475,4,32,43,23,79,94
7476,9,18,32,38,121,150
7477,19,33,32,61,178,101
7478,20,61,8,46,67,121
7479,23,50,69,48,228,87
7480,8,3,7,72,58,72
7481,29,12,86,52,167,196
7482,45,47,80,34,72,230
7483,32,20,70,45,177,14
7484,5,45,36,105,16,166
7485,42,43,66,66,158,30
7486,48,53,90,79,134,2
7487,45,55,30,24,180,130
7488,4,24,47,120,251,140
7489,13,22,113,127,96,197
7490,17,14,53,125,3,78
7491,50,20,49,70,86,86
7492,0,32,127,63,5,184
7493,12,55,68,26,14,4
7494,63,3,57,74,180,141
7495,6,3,12,80,213,172
7496,31,32,114,65,36,99
7497,49,15,91,41,107,190
7498,48,57,16,47,179,51
7499,48,42,26,80,43,201
7500,37,21,124,37,218,54
7501,10,8,26,101,32,83
7502,9,18,111,124,213,172
7503,13,22,67,126,55,62
7504,21,48,86,18,52,25
7505,46,34,12,0,163,136
7506,5,16,92,58,100,158
7507,59,59,116,63,8,67
7508,46,34,94,92,227,157
7509,52,17,58,24,117,183
7510,37,21,84,35,43,200
7511,3,63,124,29,224,118
7512,37,21,110,126,214,158
7513,51,6,21,9,70,18
7514,52,17,35,35,88,240
7515,5,16,73,43,66,207
7516,28,23,69,48,230,45
7517,54,10,65,64,56,163
7518,63,35,68,63,190,67
7519,16,48,92,82,19,81
7520,62,62,15,64,74,57
7521,42,43,17,24,217,36
7522,16,48,112,57,201,221
7523,16,36,94,123,112,168
7524,47,39,67,78,225,120
7525,46,34,30,123,48,47
7526,46,34,30,29,27,32
7527,40,6,13,23,69,87
7528,38,53,100,6,11,82
7529,3,0,85,53,64,31
7530,63,63,126,122,252,156
7531,51,5,15,39,99,144
7532,62,62,4,113,104,8
7533,28,23,38,5,187,55
7534,19,50,101,21,163,23
7535,1,32,34,60,80,102
7536,61,55,109,40,184,198
7537,31,60,54,15,178,238
7538,4,24,123,34,217,133
7539,3,0,34,127,46,228
7540,31,3,46,36,169,167
7541,40,54,83,107,129,167
7542,61,55,27,35,136,99
7543,31,48,15,65,90,65
7544,28,23,64,52,164,191
7545,4,24,31,93,214,202
7546,32,20,11,101,122,28
7547,1,1,4,94,62,93
7548,9,38,120,60,207,67
7549,10,8,65,113,139,59
7550,61,55,68,35,2,49
7551,40,54,13,85,65,20
7552,6,54,1,85,53,41
7553,17,54,84,58,120,255
7554,9,7,102,66,206,129
7555,37,21,71,63,199,5
7556,17,54,31,50,36,60
7557,5,45,36,32,70,75
7558,0,46,72,60,152,50
7559,41,32,104,100,252,36
7560,1,1,36,89,78,224
7561,43,25,116,3,77,176
7562,61,55,111,25,92,57
7563,9,18,2,7,83,25
7564,61,55,91,0,155,240
7565,21,1,94,49,136,247
7566,49,15,115,87,110,88
7567,19,33,71,29,158,131
7568,27,27,46,42,59,154
7569,31,51,1,6,106,126
7570,15,60,16,108,92,191
7571,15,60,113,1,19,5
7572,16,60,127,5,103,75
7573,48,60,55,19,250,71
7574,10,8,50,8,182,48
7575,10,8,70,35,112,38
7576,5,45,3,85,41,63
7577,5,16,104,55,169,124
7578,17,54,40,115,209,61
7579,34,16,3,73,76,14
7580,54,32,44,79,251,150
7581,26,42,27,41,210,103
7582,5,45,46,29,154,192
7583,16,48,50,76,229,99
7584,4,24,69,6,153,60
7585,31,3,96,30,42,14
7586,21,49,69,80,35,141
7587,11,60,122,23,209,120
7588,38,17,22,29,71,213
7589,24,53,100,11,181,189
7590,51,52,116,4,228,53
7591,63,63,39,20,252,48
7592,34,49,71,70,246,224
7593,5,16,30,17,94,8
7594,52,17,102,103,40,58
7595,0,46,29,118,212,187
7596,4,24,22,30,208,229
7597,4,24,39,123,182,48
7598,17,54,3,47,140,71
7599,17,54,91,41,86,120
7600,3,63,57,42,66,51
7601,43,11,32,112,218,144
7602,16,48,115,119,121,231
7603,34,49,91,41,96,216
7604,51,52,68,124,220,146
7605,41,56,65,46,17,244
7606,38,6,46,29,228,62
7607,46,48,30,70,38,250
7608,4,16,37,49,163,145
7609,60,58,41,104,215,54
7610,23,49,120,106,14,248
7611,24,25,31,82,172,121
7612,22,19,6,96,127,197
7613,44,28,87,111,81,220
7614,27,27,100,5,128,203
7615,63,63,58,106,192,144
7616,45,4,73,86,9,238
7617,3,0,71,107,39,0
7618,38,6,104,63,220,253
7619,27,33,123,117,197,212
7620,8,26,69,58,74,1
7621,62,62,116,43,244,99
7622,33,2,119,27,113,103
7623,33,2,10,61,165,93
7624,14,23,25,70,52,185
7625,45,47,54,19,157,236
7626,49,15,26,121,151,57
7627,45,47,83,100,202,125
7628,62,38,23,96,64,171
7629,18,37,2,116,90,174
7630,19,33,115,42,82,87
7631,48,57,29,19,34,23
7632,27,27,90,38,216,66
7633,47,30,73,5,76,245
7634,30,36,25,95,208,155
7635,63,63,21,21,253,102
7636,62,62,87,20,236,196
7637,43,9,64,54,21,81
7638,13,41,46,100,223,117
7639,58,50,78,104,176,184
7640,23,50,115,21,181,19
7641,38,44,98,7,255,89
7642,55,1,107,57,41,111
7643,42,43,72,68,117,231
7644,38,6,22,119,113,174
7645,44,28,18,41,94,42
7646,58,23,38,87,190,2
7647,5,16,64,24,246,173
7648,12,53,41,21,12,95
7649,28,23,46,123,195,49
7650,61,55,76,123,136,5
7651,5,30,8,0,185,214
7652,58,29,95,116,183,13
7653,61,55,95,116,10,184
7654,56,13,76,34,13,52
7655,47,39,52,93,149,105
7656,51,40,33,44,248,82
7657,8,26,34,94,79,246
7658,24,17,54,103,201,20
7659,55,61,51,69,241,4
7660,55,61,118,88,251,129
7661,30,5,27,74,121,168
7662,28,23,125,42,102,108
7663,24,1,92,117,237,248
7664,52,17,51,10,198,65
7665,50,1,114,101,53,194
7666,51,35,28,92,26,149
7667,17,1,52,116,166,43
7668,9,59,69,106,93,109
7669,31,3,12,97,156,100
7670,13,22,120,87,52,92
7671,13,22,104,80,154,97
7672,29,28,11,75,60,139
7673,50,34,122,107,79,129
7674,25,4,115,41,116,160
7675,62,62,46,29,73,209
7676,34,29,23,46,200,170
7677,5,16,86,24,235,194
7678,2,41,102,126,218,172
7679,30,5,11,2,201,170
7680,49,15,71,26,148,4
7681,14,23,126,44,201,116
7682,5,24,84,119,92,76
7683,51,40,126,93,207,86
7684,36,35,47,58,223,1
7685,40,41,6,54,157,124
7686,26,42,3,74,242,193
7687,36,35,24,122,78,251
7688,37,21,31,68,42,155
7689,32,20,38,114,218,131
7690,13,22,91,92,114,183
7691,42,38,93,20,95,226
7692,49,15,27,56,217,230
7693,3,0,48,15,110,108
7694,24,34,94,24,35,163
7695,59,24,84,11,210,63
7696,38,6,10,58,127,21
7697,43,61,99,85,229,106
7698,35,53,76,54,142,38
7699,42,30,102,96,54,225
7700,5,16,60,36,54,129
7701,35,53,43,23,104,243
7702,35,33,112,51,155,185
7703,20,19,70,48,107,202
7704,2,58,102,98,251,114
7705,11,31,11,74,241,140
7706,37,34,69,37,220,125
7707,4,24,92,82,238,102
7708,19,38,86,67,213,137
7709,25,57,105,29,200,52
7710,49,15,10,15,92,62
7711,58,3,59,27,176,146
7712,39,31,82,72,203,32
7713,11,31,61,44,126,152
7714,29,12,48,79,148,221
7715,51,52,82,65,67,99
7716,9,18,100,74,165,210
7717,9,18,127,51,48,186
7718,56,13,24,37,245,111
7719,63,63,12,79,216,109
7720,47,39,72,92,7,237
7721,3,0,13,8,44,11
7722,14,16,24,13,204,199
7723,23,46,120,119,63,3
7724,45,47,119,110,46,149
7725,13,22,102,125,190,167
7726,49,15,25,68,100,148
7727,24,46,122,16,174,1
7728,53,24,125,13,196,18
7729,49,15,61,58,254,8
7730,34,17,111,60,159,53
7731,46,46,44,55,140,108
7732,28,23,12,97,201,231
7733,30,39,55,46,96,26
7734,49,25,92,56,143,220
7735,41,56,66,106,114,84
7736,33,33,89,1,136,152
7737,32,6,100,23,146,29
7738,55,61,42,49,78,22
7739,22,19,42,74,193,249
7740,43,62,7,4,28,60
7741,51,5,113,92,47,28
7742,55,61,125,38,34,36
7743,23,29,102,117,210,159
7744,56,54,88,63,170,124
7745,53,51,82,51,161,209
7746,49,15,71,90,25,228
7747,25,8,98,109,45,2
7748,43,11,94,78,0,85
7749,28,23,86,42,211,144
7750,43,11,57,123,251,152
7751,62,62,5,58,82,56
7752,35,53,89,18,130,74
7753,14,14,36,105,245,215
7754,54,10,127,30,94,33
7755,63,32,48,114,218,208
7756,1,25,76,125,143,122
7757,37,21,112,1,246,67
7758,37,21,104,26,233,160
7759,25,37,82,27,78,127
7760,7,2,62,87,140,90
7761,8,26,67,115,240,80
7762,13,22,124,0,159,199
7763,16,21,41,25,48,71
7764,57,0,29,121,108,220
7765,10,32,92,52,109,164
7766,5,24,99,80,89,103
7767,38,46,94,103,180,211
7768,13,22,4,20,58,235
7769,28,23,100,117,255,76
7770,48,57,33,100,31,193
7771,38,6,16,47,110,67
7772,20,38,86,58,165,126
7773,33,2,47,3,242,241
7774,20,57,99,62,149,179
7775,52,17,125,96,126,63
7776,26,15,34,38,5,222
7777,13,35,32,42,122,179
7778,24,31,41,4,12,132
7779,47,39,44,103,79,186
7780,8,39,34,87,4,78
7781,45,47,26,15,161,111
7782,35,19,31,82,168,83
7783,13,35,106,6,194,13
7784,29,26,53,25,202,182
7785,37,38,94,11,141,126
7786,3,0,54,30,176,216
7787,34,46,84,122,65,13
7788,44,32,127,98,79,209
7789,22,38,89,74,221,238
7790,2,36,28,93,38,110
7791,39,4,26,108,43,64
7792,14,25,127,36,23,84
7793,42,43,3,80,49,219
7794,3,0,105,53,158,147
7795,56,13,18,108,159,16
7796,38,6,40,9,196,234
7797,46,17,116,62,123,99
7798,37,7,119,48,206,141
7799,15,3,49,51,148,48
7800,56,13,39,51,98,142
7801,51,40,48,15,62,206
7802,26,15,124,125,200,238
7803,2,36,94,1,12,130
7804,28,23,72,80,189,204
7805,10,8,1,126,182,185
7806,8,8,73,91,110,146
7807,45,47,38,21,191,98
7808,24,22,115,95,164,123
7809,58,29,14,20,250,113
7810,18,43,73,126,222,165
7811,42,43,44,103,245,254
7812,13,22,109,76,83,191
7813,30,5,102,9,118,244
7814,42,43,115,20,122,65
7815,44,28,46,123,108,30
7816,60,58,21,95,87,139
7817,16,58,22,25,25,232
7818,38,6,110,113,143,119
7819,50,36,118,14,105,209
7820,33,55,7,45,242,4
7821,52,17,93,48,28,232
7822,14,49,123,111,233,107
7823,34,49,36,111,124,145
7824,42,43,117,110,52,252
7825,62,38,8,29,76,32
7826,46,17,31,115,100,53
7827,62,62,113,113,44,154
7828,53,63,88,117,175,203
7829,58,29,15,36,14,56
7830,14,46,29,44,222,239
7831,9,51,75,0,126,175
7832,28,25,16,123,197,250
7833,34,49,80,76,43,246
7834,21,63,27,68,9,36
7835,21,28,19,28,225,77
7836,52,17,51,56,181,246
7837,43,11,42,79,165,84
7838,19,30,34,36,10,145
7839,47,36,45,41,5,92
7840,35,30,99,81,41,63
7841,56,13,92,123,223,198
7842,41,20,80,83,68,137
7843,11,45,55,77,232,112
7844,3,0,26,116,248,241
7845,29,0,7,70,115,192
7846,4,35,43,23,165,97
7847,62,62,95,45,82,60
7848,0,0,0,0,0,0
7849,21,13,125,79,49,148
7850,36,35,45,89,117,170
7851,40,49,52,59,40,98
7852,52,17,20,18,18,181
7853,56,13,78,37,109,228
7854,56,42,5,12,29,120
7855,56,13,2,7,84,129
7856,1,1,21,98,87,229
7857,62,62,87,4,119,194
7858,35,42,101,39,227,139
7859,49,15,57,11,183,162
7860,58,29,27,89,165,85
7861,52,17,122,66,58,73
7862,11,31,18,109,28,59
7863,41,56,8,127,158,84
7864,11,31,10,76,1,131
7865,39,23,123,117,59,193
7866,45,41,26,38,221,17
7867,53,22,58,61,238,50
7868,38,6,122,16,147,214
7869,5,16,117,57,60,56
7870,9,18,63,27,209,28
7871,40,56,83,83,169,89
7872,14,14,1,82,13,30
7873,62,11,31,100,131,82
7874,24,22,70,62,157,155
7875,3,15,113,8,59,108
7876,21,63,105,102,133,107
7877,49,15,93,77,177,181
7878,35,30,57,72,112,152
7879,4,28,91,54,73,126
7880,34,12,61,31,65,132
7881,19,33,72,111,49,19
7882,18,37,1,55,208,17
7883,3,0,74,28,38,172
7884,24,14,73,86,91,160
7885,61,55,122,19,245,221
7886,18,37,116,54,181,114
7887,13,22,112,55,151,69
7888,50,36,71,74,177,242
7889,10,13,112,73,38,52
7890,46,45,55,20,221,105
7891,18,37,3,0,71,134
7892,59,59,105,24,107,212
7893,28,23,94,96,183,117
7894,42,43,97,11,229,125
7895,42,43,87,101,231,120
7896,6,30,76,41,157,157
7897,6,44,42,1,140,73
7898,17,34,96,79,113,77
7899,9,18,75,17,100,146
7900,27,42,101,56,83,180
7901,3,0,29,15,0,5
7902,19,30,80,110,138,140
7903,28,23,89,0,234,250
7904,24,46,29,3,178,159
7905,46,46,105,68,195,97
7906,14,17,1,21,52,80
7907,46,62,111,43,132,220
7908,12,53,78,47,191,170
7909,52,32,101,108,244,120
7910,9,18,88,108,68,145
7911,25,25,46,72,60,241
7912,0,6,47,121,4,231
7913,3,0,68,42,150,27
7914,11,31,88,53,255,209
7915,54,24,43,4,133,38
7916,14,14,85,39,191,174
7917,23,50,19,61,63,233
7918,49,15,0,110,140,140
7919,53,51,64,58,6,169
7920,53,51,68,65,113,69
7921,53,51,7,83,25,201
7922,14,48,29,101,145,37
7923,18,37,75,112,247,34
7924,34,49,46,22,127,182
7925,59,54,59,117,104,73
7926,19,33,122,35,41,31
7927,10,8,9,99,179,107
7928,57,56,121,113,179,6
7929,3,0,107,40,203,134
7930,21,49,67,78,154,85
7931,39,4,94,70,1,124
7932,58,29,96,117,183,148
7933,59,59,92,33,16,219
7934,37,21,30,29,95,19
7935,42,28,65,99,70,126
7936,45,47,41,4,65,222
7937,35,30,31,53,9,217
7938,12,53,100,36,251,206
7939,13,22,124,94,64,231
7940,63,3,26,38,214,22
7941,22,63,52,4,69,121
7942,11,31,24,37,208,253
7943,63,63,46,33,7,10
7944,9,18,94,22,65,118
7945,47,39,75,80,165,183
7946,22,38,16,91,240,56
7947,25,8,98,76,251,199
7948,58,49,41,113,142,88
7949,43,11,120,19,78,123
7950,33,2,6,125,142,190
7951,27,27,111,1,125,78
7952,10,57,105,82,217,89
7953,30,5,113,1,162,243
7954,47,39,119,77,242,227
7955,2,17,102,67,137,231
7956,42,33,23,94,110,106
7957,22,19,25,17,45,148
7958,62,37,41,9,169,226
7959,10,8,111,108,236,131
7960,49,15,113,1,165,154
7961,20,8,119,17,39,55
7962,47,39,102,126,146,239
7963,25,26,59,56,217,104
7964,30,4,74,7,8,129
7965,45,47,48,15,113,79
7966,12,61,17,66,117,225
7967,12,60,120,48,58,33
7968,29,12,23,20,97,97
7969,7,7,112,110,178,254
7970,39,4,3,35,199,134
7971,39,4,37,52,28,73
7972,40,41,6,125,242,236
7973,9,18,125,58,118,87
7974,10,8,87,50,129,46
7975,56,13,40,51,228,149
7976,18,37,68,96,230,51
7977,32,20,90,10,226,232
7978,59,59,102,77,138,44
7979,4,24,88,124,146,101
7980,42,43,23,23,164,96
7981,10,8,107,36,122,147
7982,22,19,42,94,56,13
7983,59,59,41,50,218,5
7984,63,63,117,48,191,33
7985,39,40,49,15,235,167
7986,19,33,91,123,189,155
7987,7,7,83,35,249,180
7988,53,51,75,97,83,9
7989,49,15,123,112,187,230
7990,33,2,95,111,117,209
7991,47,19,104,126,41,239
7992,1,1,115,19,3,240
7993,11,31,4,56,216,9
7994,11,31,110,22,148,95
7995,47,39,46,78,174,192
7996,56,13,96,37,167,196
7997,32,20,20,21,59,78
7998,50,41,51,79,90,59
7999,33,48,26,13,44,77
8000,62,62,53,101,231,7
8001,62,62,57,99,8,118
8002,42,43,55,90,211,51
8003,34,49,33,40,19,233
8004,58,29,61,34,130,61
8005,24,25,8,62,192,201
8006,27,27,104,121,108,69
8007,18,43,57,75,24,250
8008,16,48,71,15,151,176
8009,22,38,89,79,234,193
8010,8,28,51,73,104,222
8011,2,36,31,72,84,74
8012,26,42,5,12,84,247
8013,35,30,38,121,114,7
8014,4,16,83,49,26,68
8015,5,16,18,4,186,14
8016,3,0,10,15,1,165
8017,4,24,61,61,36,0
8018,30,47,4,122,8,129
8019,35,33,95,82,115,12
8020,11,20,47,29,160,70
8021,14,14,76,0,200,199
8022,46,34,96,81,122,45
8023,60,58,4,88,100,120
8024,12,50,12,76,251,84
8025,35,30,60,28,157,81
8026,0,46,92,105,107,157
8027,4,24,23,104,34,203
8028,2,29,13,60,11,135
8029,55,16,14,93,169,243
8030,61,55,31,72,134,219
8031,11,16,47,126,192,50
8032,61,25,116,31,175,200
8033,47,39,108,19,3,137
8034,10,8,80,62,196,96
8035,58,29,32,112,87,178
8036,34,33,22,100,44,67
8037,44,28,35,126,116,122
8038,47,52,120,59,245,136
8039,4,24,109,46,132,84
8040,8,26,79,119,116,15
8041,2,36,59,109,222,201
8042,8,4,32,4,73,110
8043,14,14,115,58,191,235
8044,5,49,122,59,51,202
8045,14,14,5,83,0,52
8046,43,25,15,97,41,52
8047,46,34,16,113,171,102
8048,47,39,67,117,180,52
8049,49,15,25,75,104,202
8050,46,34,85,33,42,234
8051,15,60,57,42,111,1
8052,15,60,75,118,50,212
8053,15,3,125,9,179,221
8054,39,4,103,33,163,165
8055,48,57,33,79,227,73
8056,59,59,90,118,20,215
8057,53,42,83,9,238,206
8058,31,3,110,36,101,21
8059,6,13,127,77,141,186
8060,3,0,96,49,61,56
8061,13,54,3,46,141,88
8062,17,54,16,92,88,35
8063,39,36,113,83,49,220
8064,8,26,3,74,101,145
8065,60,58,108,112,15,8
8066,26,42,46,29,100,227
8067,20,42,118,78,144,32
8068,34,32,101,60,146,80
8069,27,3,17,94,133,103
8070,49,51,115,53,121,206
8071,23,50,78,73,106,6
8072,45,47,63,89,48,182
8073,15,17,91,11,227,217
8074,28,23,49,7,20,165
8075,33,19,77,111,53,198
8076,30,36,21,95,173,158
8077,44,28,124,113,213,24
8078,37,21,101,80,229,111
8079,39,4,80,108,201,221
8080,39,4,76,96,59,252
8081,27,27,88,56,63,201
8082,34,58,23,25,195,67
8083,13,48,52,33,68,223
8084,63,63,76,114,79,195
8085,63,1,7,56,165,52
8086,37,21,64,42,112,15
8087,18,35,107,17,69,177
8088,56,13,113,43,102,178
8089,34,49,66,106,88,225
8090,35,30,122,114,95,97
8091,9,18,24,90,255,147
8092,6,32,100,24,172,216
8093,4,48,61,96,188,255
8094,63,10,23,57,89,154
8095,11,30,18,77,162,143
8096,16,48,78,93,234,30
8097,19,33,95,82,81,130
8098,4,7,22,102,39,252
8099,2,40,67,31,85,248
8100,52,17,124,113,21,138
8101,63,41,23,79,181,117
8102,15,47,62,117,70,25
8103,15,60,23,1,63,33
8104,15,60,25,127,194,156
8105,26,42,101,42,108,137
8106,33,2,86,100,92,86
8107,39,4,95,7,235,193
8108,2,41,30,96,254,118
8109,16,46,88,8,208,203
8110,43,11,78,15,38,159
8111,43,9,73,29,4,166
8112,14,28,84,93,181,131
8113,43,24,24,6,113,59
8114,12,53,34,61,94,249
8115,35,35,7,68,253,203
8116,4,24,71,32,212,0
8117,52,17,86,73,184,86
8118,17,54,5,105,87,20
8119,9,18,75,22,145,119
8120,24,14,36,43,207,255
8121,8,26,114,11,148,223
8122,3,0,2,7,62,150
8123,57,56,13,103,95,96
8124,3,0,93,115,100,96
8125,63,63,29,38,42,208
8126,23,50,79,56,120,252
8127,8,15,82,64,201,188
8128,26,32,62,5,10,53
8129,54,10,89,35,4,230
8130,11,31,22,55,215,101
8131,30,63,82,110,204,242
8132,37,21,78,104,195,119
8133,44,28,90,34,174,122
8134,37,21,119,47,141,123
8135,51,52,2,93,233,230
8136,2,36,112,34,8,119
8137,2,36,112,36,137,149
8138,39,49,114,112,226,182
8139,49,7,96,104,50,141
8140,63,63,36,105,91,6
8141,33,36,50,28,167,217
8142,14,46,29,96,137,227
8143,26,50,15,65,114,183
8144,35,30,47,103,46,203
8145,32,20,51,106,74,44
8146,44,28,26,80,141,125
8147,34,16,27,70,186,150
8148,24,14,75,103,178,237
8149,35,18,13,84,57,6
8150,8,26,68,121,136,22
8151,4,37,22,27,98,130
8152,53,51,58,38,224,228
8153,27,27,0,120,87,128
8154,8,51,17,19,67,99
8155,24,14,41,100,51,252
8156,12,53,64,63,171,230
8157,60,58,20,57,89,86
8158,63,63,61,80,216,67
8159,36,35,30,29,14,194
8160,44,28,12,44,104,189
8161,13,22,31,44,17,88
8162,49,15,62,76,86,79
8163,55,19,66,42,212,220
8164,59,59,45,35,56,126
8165,32,3,117,110,243,40
8166,14,46,105,75,207,209
8167,30,39,6,70,226,123
8168,8,26,101,121,1,108
8169,30,5,94,70,57,56
8170,13,22,13,110,51,136
8171,8,26,67,5,138,172
8172,45,47,19,42,36,81
